player_id,player_name,age,current_score,potential_score,potential_rank,similar_gk_1,similarity_score_1,sim1_young_age,sim1_shot_stopping,sim1_handling,sim1_distribution,sim1_sweeping,sim1_reliability,sim1_consistency,similar_gk_2,similarity_score_2,sim2_young_age,sim2_shot_stopping,sim2_handling,sim2_distribution,sim2_sweeping,sim2_reliability,sim2_consistency,similar_gk_3,similarity_score_3,sim3_young_age,sim3_shot_stopping,sim3_handling,sim3_distribution,sim3_sweeping,sim3_reliability,sim3_consistency
169620.0,Louis Lord,22.0,50.53045260311162,,,Andrea Hoxha,0.9939298032109791,26.0,54.632190511818685,46.781928732438104,51.94897888011032,42.69658991973789,54.98302139277174,45.09052388771825,Marco Bizot,0.9934087527944016,35.0,55.260289444014695,,,,45.52157336777201,40.12203085510723,Nacho Miras,0.9921741751172168,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,43.72231283715715
116674.0,Otto Hindrich,23.0,50.530330085889915,,,Fabian de Keijzer,0.9922655583579979,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,46.390634748710504,Andrea Hoxha,0.9902347585920032,26.0,54.632190511818685,46.781928732438104,51.94897888011032,42.69658991973789,54.98302139277174,45.09052388771825,Hans Christian Bernat,0.9886701442465727,25.0,52.040407699833295,45.34001704045558,46.115011965232675,47.65636037167391,51.025171333703526,45.56919851478268
27683.0,Zion Suzuki,23.0,50.49937312785942,,,Antonín Kinský,0.9995808386772074,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,44.61048816238198,Georgiy Yermakov,0.9991697655249894,23.0,48.90315283987026,48.29634971938516,50.747194502228155,48.64026799712225,54.65402244572019,43.37452432527026,Marius Müller,0.9989982678187652,32.0,50.618483343805,52.05214980260434,46.71950877803234,53.296794247971604,61.24892877012243,44.95887057322816
44642.0,Kjell Scherpen,26.0,50.415806305522565,,,Georgiy Yermakov,0.9994438424259646,23.0,48.90315283987026,48.29634971938516,50.747194502228155,48.64026799712225,54.65402244572019,43.37452432527026,Antonín Kinský,0.999410112793914,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,44.61048816238198,Pavlo Isenko,0.9993756216677941,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504
130814.0,Yannick Etile,25.0,50.36271966290645,,,Andrea Hoxha,0.9779969827124448,26.0,54.632190511818685,46.781928732438104,51.94897888011032,42.69658991973789,54.98302139277174,45.09052388771825,Patrick Drewes,0.9735264591692042,33.0,56.194363581176795,49.24218205633876,54.797733736052706,53.51661865971393,55.07915620368409,44.399117691134336,Dominik Holec,0.9723002927039031,31.0,52.287744503931016,48.94962187724976,55.362422372478065,51.161652597834475,58.615286413822304,44.90382246955842
146112.0,Georgiy Yermakov,23.0,50.31144011583084,,,Marco Bizot,0.9986683400495464,35.0,55.260289444014695,,,,45.52157336777201,40.12203085510723,Jari De Busser,0.9986501054660044,26.0,52.08468604486447,52.846583284940664,51.03032658145914,58.927199630940535,50.32700647550509,44.67479529162929,Nacho Miras,0.9984885717037634,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,43.72231283715715
28779.0,Issam El Maach,26.0,50.303333310058186,,,Filip Stanković,0.999038843752013,24.0,50.92804282893711,46.188046326031525,46.09742533610196,53.52408755729257,60.89470403800201,44.783897049085944,Dominik Holec,0.9984849151415404,31.0,52.287744503931016,48.94962187724976,55.362422372478065,51.161652597834475,58.615286413822304,44.90382246955842,Georgiy Yermakov,0.9984429139401934,23.0,48.90315283987026,48.29634971938516,50.747194502228155,48.64026799712225,54.65402244572019,43.37452432527026
47231.0,Filip Stanković,24.0,50.18245996348455,,,Hans Christian Bernat,0.9996764358170951,25.0,52.040407699833295,45.34001704045558,46.115011965232675,47.65636037167391,51.025171333703526,45.56919851478268,Gasper Tratnik,0.9994849710138898,26.0,50.43560985582375,49.29855708187071,47.24263753649173,50.039028123341225,49.434155990641024,45.125199792941864,Pavlo Isenko,0.999331241815721,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504
106681.0,Max Schmitt,20.0,50.03526364465394,,,Maximilian Weisbäcker,0.9985475092813493,24.0,46.842607074229676,67.39076021898605,50.77472752504936,46.82245372648347,47.71193366016076,42.344985075272,Brent Gabriël,0.9970422504083102,27.0,49.72605345178301,57.19437178251265,50.296485018336696,52.109707959126325,53.47851953621941,44.60148909775798,Jean Butez,0.9958422442865037,30.0,50.77469879346565,55.81718097111096,50.82773405728266,58.35957802315499,51.093261271682856,43.592453318279176
31713.0,Fabian de Keijzer,25.0,50.00763375533037,,,Georgiy Yermakov,0.9996306074339966,23.0,48.90315283987026,48.29634971938516,50.747194502228155,48.64026799712225,54.65402244572019,43.37452432527026,Dominik Holec,0.999307228966319,31.0,52.287744503931016,48.94962187724976,55.362422372478065,51.161652597834475,58.615286413822304,44.90382246955842,Pavlo Isenko,0.9991580388933367,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504
